,일자,시장평균_미국(달러)(통화대원),국채금리_미국국채(3개월)(%),국채금리_미국국채(6개월)(%),국채금리_미국국채(1년)(%),국채금리_미국국채(5년)(%),국채금리_미국국채(10년)(%),콜금리(1일물중개거래)(%),무담보콜금리(1일물 은행간직거래(%),무담보콜금리 전체(%),주택 ·수도 · 전기 및 연료(2020=100),시장금리:국채(국민주택채권1종5년)(%),전국(2022.01=100),장단기금리차(2020=100),한은소비자동향조사(CSI)_소비자심리지수(Pt),미국 SP 500 Index(종가)(Pt),건설기성액(실질)(2020=100),건설수주(백만원),건설수주액(실질)(2020=100),건설투자(%)
1128,220202,1202.4,0.193,0.46,0.744,1.603,1.771,1.277,1.188,1.181,103.67,2.548,100,1.15,104.7,4589.38,9702.7,16235042,15161.4,-1.6
1129,220203,1205.7,0.205,0.48,0.767,1.6737,1.836,1.223,1.188,1.181,103.67,2.522,100,1.15,104.7,4477.44,9702.7,16235042,15161.4,-1.6
1130,220204,1205.4,0.238,0.562,0.883,1.7732,1.916,1.176,1.188,1.181,103.67,2.57,100,1.15,104.7,4500.53,9702.7,16235042,15161.4,-1.6
1131,220205,1205.4,0.238,0.562,0.883,1.7732,1.916,1.176,1.188,1.181,103.67,2.57,100,1.15,104.7,4500.53,9702.7,16235042,15161.4,-1.6
1132,220206,1205.4,0.238,0.562,0.883,1.7732,1.916,1.176,1.188,1.181,103.67,2.57,100,1.15,104.7,4500.53,9702.7,16235042,15161.4,-1.6
1133,220207,1199.5,0.223,0.549,0.865,1.7667,1.919,1.116,1.188,1.181,103.67,2.604,100,1.15,104.7,4483.87,9702.7,16235042,15161.4,-1.6
1134,220208,1199.4,0.284,0.59,0.883,1.8167,1.965,1.217,1.188,1.181,103.67,2.679,100,1.15,104.7,4521.54,9702.7,16235042,15161.4,-1.6
1135,220209,1197.8,0.279,0.585,0.883,1.8218,1.945,1.226,1.188,1.181,103.67,2.655,100,1.15,104.7,4587.18,9702.7,16235042,15161.4,-1.6
1136,220210,1196,0.409,0.73,1.086,1.9658,2.043,1.18,1.188,1.181,103.67,2.635,100,1.15,104.7,4504.08,9702.7,16235042,15161.4,-1.6
1137,220211,1196,0.373,0.715,1.057,1.8325,1.918,1.193,1.188,1.181,103.67,2.693,100,1.15,104.7,4418.64,9702.7,16235042,15161.4,-1.6
1138,220212,1196,0.373,0.715,1.057,1.8325,1.918,1.193,1.188,1.181,103.67,2.693,100,1.15,104.7,4418.64,9702.7,16235042,15161.4,-1.6
1139,220213,1196,0.373,0.715,1.057,1.8325,1.918,1.193,1.188,1.181,103.67,2.693,100,1.15,104.7,4418.64,9702.7,16235042,15161.4,-1.6
1140,220214,1199.6,0.391,0.745,1.104,1.908,1.986,1.254,1.188,1.181,103.67,2.678,100,1.15,104.7,4401.67,9702.7,16235042,15161.4,-1.6
1141,220215,1198.3,0.416,0.733,1.073,1.9368,2.043,1.198,1.188,1.181,103.67,2.66,100,1.15,104.7,4471.07,9702.7,16235042,15161.4,-1.6
1142,220216,1198.5,0.383,0.689,1.049,1.9219,2.04,1.198,1.188,1.181,103.67,2.64,100,1.15,104.7,4475.01,9702.7,16235042,15161.4,-1.6
1143,220217,1196.9,0.365,0.656,1.021,1.8466,1.968,1.229,1.188,1.181,103.67,2.624,100,1.15,104.7,4380.26,9702.7,16235042,15161.4,-1.6
1144,220218,1197.1,0.358,0.646,0.993,1.8188,1.927,1.239,1.188,1.181,103.67,2.647,100,1.15,104.7,4348.87,9702.7,16235042,15161.4,-1.6
1145,220219,1197.1,0.358,0.646,0.993,1.8188,1.927,1.239,1.188,1.181,103.67,2.647,100,1.15,104.7,4348.87,9702.7,16235042,15161.4,-1.6
1146,220220,1197.1,0.358,0.646,0.993,1.8188,1.927,1.239,1.188,1.181,103.67,2.647,100,1.15,104.7,4348.87,9702.7,16235042,15161.4,-1.6
1147,220221,1196.4,0.345,0.6509,1.0262,1.767,1.873,1.243,1.188,1.181,103.67,2.694,100,1.15,104.7,4348.87,9702.7,16235042,15161.4,-1.6
1148,220222,1194.6,0.355,0.715,1.091,1.8677,1.944,1.257,1.188,1.181,103.67,2.654,100,1.15,104.7,4304.76,9702.7,16235042,15161.4,-1.6
1149,220223,1194.7,0.355,0.733,1.15,1.91,1.998,1.243,1.188,1.181,103.67,2.647,100,1.15,104.7,4225.5,9702.7,16235042,15161.4,-1.6
1150,220224,1192.1,0.322,0.659,1.076,1.8651,1.97,1.258,1.188,1.181,103.67,2.57,100,1.15,104.7,4288.7,9702.7,16235042,15161.4,-1.6
1151,220225,1199.4,0.348,0.71,1.127,1.8701,1.97,1.284,1.188,1.181,103.67,2.603,100,1.15,104.7,4384.65,9702.7,16235042,15161.4,-1.6
1152,220226,1199.4,0.348,0.71,1.127,1.8701,1.97,1.284,1.188,1.181,103.67,2.603,100,1.15,104.7,4384.65,9702.7,16235042,15161.4,-1.6
1153,220227,1199.4,0.348,0.71,1.127,1.8701,1.97,1.284,1.188,1.181,103.67,2.603,100,1.15,104.7,4384.65,9702.7,16235042,15161.4,-1.6
1154,220228,1202.7,0.322,0.664,1.011,1.7129,1.822,1.39,1.219,1.211,104.5,2.596,100.20737,1.11,103.3,4373.94,9776,11761310,15581.5,-1.6
1155,220301,1202.7,0.332,0.59,0.89,1.5697,1.716,1.39,1.219,1.211,104.5,2.596,100.20737,1.11,103.3,4306.26,9776,11761310,15581.5,-1.6
1156,220302,1205.6,0.335,0.666,1.047,1.7568,1.878,1.289,1.219,1.211,104.5,2.542,100.20737,1.11,103.3,4386.54,9776,11761310,15581.5,-1.6
1157,220303,1205,0.365,0.669,1.07,1.7306,1.84,1.249,1.219,1.211,104.5,2.587,100.20737,1.11,103.3,4363.49,9776,11761310,15581.5,-1.6
1158,220304,1203.6,0.335,0.656,1.029,1.647,1.737,1.191,1.219,1.211,104.5,2.598,100.20737,1.11,103.3,4328.87,9776,11761310,15581.5,-1.6
1159,220305,1203.6,0.335,0.656,1.029,1.647,1.737,1.191,1.219,1.211,104.5,2.598,100.20737,1.11,103.3,4328.87,9776,11761310,15581.5,-1.6
1160,220306,1203.6,0.335,0.656,1.029,1.647,1.737,1.191,1.219,1.211,104.5,2.598,100.20737,1.11,103.3,4328.87,9776,11761310,15581.5,-1.6
1161,220307,1211.5,0.34,0.684,1.045,1.7024,1.777,1.228,1.219,1.211,104.5,2.648,100.20737,1.11,103.3,4201.09,9776,11761310,15581.5,-1.6
1162,220308,1225.4,0.375,0.722,1.086,1.7761,1.84,1.24,1.219,1.211,104.5,2.654,100.20737,1.11,103.3,4170.7,9776,11761310,15581.5,-1.6
1163,220309,1225.4,0.381,0.738,1.122,1.8799,1.951,1.24,1.219,1.211,104.5,2.654,100.20737,1.11,103.3,4277.88,9776,11761310,15581.5,-1.6
1164,220310,1234.5,0.396,0.748,1.155,1.9246,1.993,1.314,1.219,1.211,104.5,2.655,100.20737,1.11,103.3,4259.52,9776,11761310,15581.5,-1.6
1165,220311,1228.7,0.396,0.753,1.168,1.9496,1.997,1.318,1.219,1.211,104.5,2.624,100.20737,1.11,103.3,4204.31,9776,11761310,15581.5,-1.6
1166,220312,1228.7,0.396,0.753,1.168,1.9496,1.997,1.318,1.219,1.211,104.5,2.624,100.20737,1.11,103.3,4204.31,9776,11761310,15581.5,-1.6
1167,220313,1228.7,0.396,0.753,1.168,1.9496,1.997,1.318,1.219,1.211,104.5,2.624,100.20737,1.11,103.3,4204.31,9776,11761310,15581.5,-1.6
1168,220314,1232.4,0.424,0.809,1.227,2.0966,2.142,1.268,1.219,1.211,104.5,2.662,100.20737,1.11,103.3,4173.11,9776,11761310,15581.5,-1.6
1169,220315,1238.6,0.464,0.85,1.212,2.1068,2.149,1.243,1.219,1.211,104.5,2.684,100.20737,1.11,103.3,4262.45,9776,11761310,15581.5,-1.6
1170,220316,1241.7,0.459,0.86,1.299,2.1877,2.192,1.245,1.219,1.211,104.5,2.672,100.20737,1.11,103.3,4357.86,9776,11761310,15581.5,-1.6
1171,220317,1240.4,0.396,0.794,1.222,2.1424,2.167,1.242,1.219,1.211,104.5,2.617,100.20737,1.11,103.3,4411.67,9776,11761310,15581.5,-1.6
1172,220318,1220.6,0.414,0.804,1.225,2.1461,2.153,1.239,1.219,1.211,104.5,2.641,100.20737,1.11,103.3,4463.12,9776,11761310,15581.5,-1.6
1173,220319,1220.6,0.414,0.804,1.225,2.1461,2.153,1.239,1.219,1.211,104.5,2.641,100.20737,1.11,103.3,4463.12,9776,11761310,15581.5,-1.6
1174,220320,1220.6,0.414,0.804,1.225,2.1461,2.153,1.239,1.219,1.211,104.5,2.641,100.20737,1.11,103.3,4463.12,9776,11761310,15581.5,-1.6
1175,220321,1211.1,0.492,0.911,1.281,2.3243,2.297,1.215,1.219,1.211,104.5,2.67,100.20737,1.11,103.3,4461.18,9776,11761310,15581.5,-1.6
1176,220322,1213.7,0.538,0.958,1.346,2.3996,2.381,1.213,1.219,1.211,104.5,2.768,100.20737,1.11,103.3,4511.61,9776,11761310,15581.5,-1.6
1177,220323,1221.4,0.497,0.927,1.515,2.3145,2.29,1.127,1.219,1.211,104.5,2.777,100.20737,1.11,103.3,4456.24,9776,11761310,15581.5,-1.6
1178,220324,1212.7,0.52,0.94,1.543,2.3985,2.37,1.189,1.219,1.211,104.5,2.801,100.20737,1.11,103.3,4520.16,9776,11761310,15581.5,-1.6
1179,220325,1219.4,0.538,0.986,1.66,2.5612,2.488,1.245,1.219,1.211,104.5,2.847,100.20737,1.11,103.3,4543.06,9776,11761310,15581.5,-1.6
1180,220326,1219.4,0.538,0.986,1.66,2.5612,2.488,1.245,1.219,1.211,104.5,2.847,100.20737,1.11,103.3,4543.06,9776,11761310,15581.5,-1.6
1181,220327,1219.4,0.538,0.986,1.66,2.5612,2.488,1.245,1.219,1.211,104.5,2.847,100.20737,1.11,103.3,4543.06,9776,11761310,15581.5,-1.6
1182,220328,1218.3,0.556,0.998,1.676,2.5633,2.466,1.204,1.219,1.211,104.5,3.079,100.20737,1.11,103.3,4575.52,9776,11761310,15581.5,-1.6
1183,220329,1225.7,0.574,1.045,1.657,2.5017,2.398,1.218,1.219,1.211,104.5,3.007,100.20737,1.11,103.3,4631.6,9776,11761310,15581.5,-1.6
1184,220330,1220.5,0.538,1.027,1.642,2.4416,2.358,1.229,1.219,1.211,104.5,2.916,100.20737,1.11,103.3,4602.45,9776,11761310,15581.5,-1.6
1185,220331,1210.8,0.52,1.029,1.608,2.4649,2.345,1.454,1.244,1.25,104.7,2.954,100.30561,1.24,103.5,4530.41,9537.9,19305976,16655.4,-1.6
1186,220401,1210.7,0.5279,1.0676,1.6935,2.5654,2.389,1.238,1.244,1.25,104.7,3.025,100.30561,1.24,103.5,4545.86,9537.9,19305976,16655.4,-1.6
1187,220402,1210.7,0.5279,1.0676,1.6935,2.5654,2.389,1.238,1.244,1.25,104.7,3.025,100.30561,1.24,103.5,4545.86,9537.9,19305976,16655.4,-1.6
1188,220403,1210.7,0.5279,1.0676,1.6935,2.5654,2.389,1.238,1.244,1.25,104.7,3.025,100.30561,1.24,103.5,4545.86,9537.9,19305976,16655.4,-1.6
1189,220404,1216.1,0.566,1.078,1.699,2.5453,2.393,1.25,1.244,1.25,104.7,3.082,100.30561,1.24,103.5,4582.64,9537.9,19305976,16655.4,-1.6
1190,220405,1216.7,0.688,1.147,1.745,2.704,2.554,1.28,1.244,1.25,104.7,3.085,100.30561,1.24,103.5,4525.12,9537.9,19305976,16655.4,-1.6
1191,220406,1212.6,0.688,1.142,1.763,2.6888,2.598,1.241,1.244,1.25,104.7,3.151,100.30561,1.24,103.5,4481.15,9537.9,19305976,16655.4,-1.6
1192,220407,1219.1,0.683,1.142,1.735,2.716,2.665,1.178,1.244,1.25,104.7,3.115,100.30561,1.24,103.5,4500.21,9537.9,19305976,16655.4,-1.6
1193,220408,1218.5,0.698,1.155,1.768,2.7555,2.704,1.158,1.244,1.25,104.7,3.175,100.30561,1.24,103.5,4488.28,9537.9,19305976,16655.4,-1.6
1194,220409,1218.5,0.698,1.155,1.768,2.7555,2.704,1.158,1.244,1.25,104.7,3.175,100.30561,1.24,103.5,4488.28,9537.9,19305976,16655.4,-1.6
1195,220410,1218.5,0.698,1.155,1.768,2.7555,2.704,1.158,1.244,1.25,104.7,3.175,100.30561,1.24,103.5,4488.28,9537.9,19305976,16655.4,-1.6
1196,220411,1224,0.706,1.173,1.784,2.7846,2.774,1.168,1.244,1.25,104.7,3.353,100.30561,1.24,103.5,4412.53,9537.9,19305976,16655.4,-1.6
1197,220412,1232,0.759,1.188,1.716,2.6961,2.727,1.182,1.244,1.25,104.7,3.334,100.30561,1.24,103.5,4397.45,9537.9,19305976,16655.4,-1.6
1198,220413,1236.6,0.757,1.183,1.683,2.6605,2.703,1.141,1.244,1.25,104.7,3.286,100.30561,1.24,103.5,4446.59,9537.9,19305976,16655.4,-1.6
1199,220414,1227.7,0.787,1.214,1.737,2.7855,2.828,1.333,1.244,1.25,104.7,3.189,100.30561,1.24,103.5,4392.59,9537.9,19305976,16655.4,-1.6
1200,220415,1224.2,0.787,1.214,1.737,2.7855,2.828,1.432,1.244,1.25,104.7,3.26,100.30561,1.24,103.5,4392.59,9537.9,19305976,16655.4,-1.6
1201,220416,1224.2,0.787,1.214,1.737,2.7855,2.828,1.432,1.244,1.25,104.7,3.26,100.30561,1.24,103.5,4392.59,9537.9,19305976,16655.4,-1.6
1202,220417,1224.2,0.787,1.214,1.737,2.7855,2.828,1.432,1.244,1.25,104.7,3.26,100.30561,1.24,103.5,4392.59,9537.9,19305976,16655.4,-1.6
1203,220418,1230.1,0.78,1.237,1.768,2.789,2.857,1.395,1.244,1.25,104.7,3.31,100.30561,1.24,103.5,4391.69,9537.9,19305976,16655.4,-1.6
1204,220419,1232.8,0.856,1.288,1.828,2.9183,2.94,1.399,1.244,1.25,104.7,3.294,100.30561,1.24,103.5,4462.21,9537.9,19305976,16655.4,-1.6
1205,220420,1234.9,0.823,1.283,1.936,2.8615,2.834,1.375,1.244,1.25,104.7,3.29,100.30561,1.24,103.5,4459.45,9537.9,19305976,16655.4,-1.6
1206,220421,1237.1,0.828,1.311,2.017,2.9637,2.908,1.392,1.244,1.25,104.7,3.29,100.30561,1.24,103.5,4393.66,9537.9,19305976,16655.4,-1.6
1207,220422,1236.4,0.828,1.332,2.061,2.9401,2.905,1.449,1.244,1.25,104.7,3.332,100.30561,1.24,103.5,4271.78,9537.9,19305976,16655.4,-1.6
1208,220423,1236.4,0.828,1.332,2.061,2.9401,2.905,1.449,1.244,1.25,104.7,3.332,100.30561,1.24,103.5,4271.78,9537.9,19305976,16655.4,-1.6
1209,220424,1236.4,0.828,1.332,2.061,2.9401,2.905,1.449,1.244,1.25,104.7,3.332,100.30561,1.24,103.5,4271.78,9537.9,19305976,16655.4,-1.6
1210,220425,1241.7,0.83,1.306,2.022,2.859,2.818,1.418,1.244,1.25,104.7,3.22,100.30561,1.24,103.5,4296.12,9537.9,19305976,16655.4,-1.6
1211,220426,1247.1,0.856,1.391,1.975,2.7386,2.728,1.385,1.244,1.25,104.7,3.19,100.30561,1.24,103.5,4175.2,9537.9,19305976,16655.4,-1.6
1212,220427,1248.3,0.828,1.373,1.959,2.8248,2.826,1.359,1.244,1.25,104.7,3.201,100.30561,1.24,103.5,4183.96,9537.9,19305976,16655.4,-1.6
1213,220428,1263.1,0.825,1.37,1.9879,2.8479,2.832,1.347,1.244,1.25,104.7,3.216,100.30561,1.24,103.5,4287.5,9537.9,19305976,16655.4,-1.6
1214,220429,1269.4,0.841,1.404,2.058,2.9618,2.938,1.53,1.244,1.25,104.7,3.26,100.30561,1.24,103.5,4131.93,9537.9,19305976,16655.4,-1.6
1215,220430,1269.4,0.841,1.404,2.058,2.9618,2.938,1.53,1.299,1.297,105.71,3.26,100.5165,1.49,104.1,4131.93,9272.7,18140016,15635,-1.6
1216,220501,1269.4,0.841,1.404,2.058,2.9618,2.938,1.53,1.299,1.297,105.71,3.26,100.5165,1.49,104.1,4131.93,9272.7,18140016,15635,-1.6
1217,220502,1265.4,0.8,1.406,2.068,3.0096,2.977,1.454,1.299,1.297,105.71,3.371,100.5165,1.49,104.1,4155.38,9272.7,18140016,15635,-1.6
1218,220503,1265.8,0.925,1.466,2.115,3.0269,2.979,1.442,1.299,1.297,105.71,3.385,100.5165,1.49,104.1,4175.48,9272.7,18140016,15635,-1.6
1219,220504,1265.7,0.922,1.437,2.016,2.9262,2.946,1.449,1.299,1.297,105.71,3.418,100.5165,1.49,104.1,4300.17,9272.7,18140016,15635,-1.6
1220,220505,1265.7,0.851,1.365,2.034,3.0066,3.035,1.449,1.299,1.297,105.71,3.418,100.5165,1.49,104.1,4146.87,9272.7,18140016,15635,-1.6
1221,220506,1261.8,0.848,1.36,1.998,3.0791,3.142,1.415,1.299,1.297,105.71,3.428,100.5165,1.49,104.1,4123.34,9272.7,18140016,15635,-1.6
1222,220507,1261.8,0.848,1.36,1.998,3.0791,3.142,1.415,1.299,1.297,105.71,3.428,100.5165,1.49,104.1,4123.34,9272.7,18140016,15635,-1.6
1223,220508,1261.8,0.848,1.36,1.998,3.0791,3.142,1.415,1.299,1.297,105.71,3.428,100.5165,1.49,104.1,4123.34,9272.7,18140016,15635,-1.6
1224,220509,1272.7,0.833,1.347,1.937,2.942,3.034,1.34,1.299,1.297,105.71,3.364,100.5165,1.49,104.1,3991.24,9272.7,18140016,15635,-1.6
1225,220510,1274.6,0.907,1.417,1.94,2.908,2.989,1.357,1.299,1.297,105.71,3.337,100.5165,1.49,104.1,4001.05,9272.7,18140016,15635,-1.6
1226,220511,1275.5,0.904,1.419,1.935,2.8978,2.925,1.478,1.299,1.297,105.71,3.25,100.5165,1.49,104.1,3935.18,9272.7,18140016,15635,-1.6
1227,220512,1277,0.94,1.412,1.896,2.8382,2.855,1.424,1.299,1.297,105.71,3.166,100.5165,1.49,104.1,3930.08,9272.7,18140016,15635,-1.6
1228,220513,1286.4,0.988,1.44,1.958,2.8741,2.928,1.399,1.299,1.297,105.71,3.192,100.5165,1.49,104.1,4023.89,9272.7,18140016,15635,-1.6
1229,220514,1286.4,0.988,1.44,1.958,2.8741,2.928,1.399,1.299,1.297,105.71,3.192,100.5165,1.49,104.1,4023.89,9272.7,18140016,15635,-1.6
1230,220515,1286.4,0.988,1.44,1.958,2.8741,2.928,1.399,1.299,1.297,105.71,3.192,100.5165,1.49,104.1,4023.89,9272.7,18140016,15635,-1.6
1231,220516,1286,1.027,1.478,1.997,2.8247,2.886,1.459,1.299,1.297,105.71,3.287,100.5165,1.49,104.1,4008.01,9272.7,18140016,15635,-1.6
1232,220517,1281.6,1.07,1.548,2.07,2.9668,2.995,1.474,1.299,1.297,105.71,3.295,100.5165,1.49,104.1,4088.85,9272.7,18140016,15635,-1.6
1233,220518,1277.2,1.039,1.532,2.044,2.888,2.884,1.49,1.299,1.297,105.71,3.329,100.5165,1.49,104.1,3923.68,9272.7,18140016,15635,-1.6
1234,220519,1269.3,1.047,1.502,2.101,2.8367,2.837,1.5,1.299,1.297,105.71,3.32,100.5165,1.49,104.1,3900.79,9272.7,18140016,15635,-1.6
1235,220520,1274.6,1.034,1.476,2.069,2.806,2.788,1.526,1.299,1.297,105.71,3.268,100.5165,1.49,104.1,3901.36,9272.7,18140016,15635,-1.6
1236,220521,1274.6,1.034,1.476,2.069,2.806,2.788,1.526,1.299,1.297,105.71,3.268,100.5165,1.49,104.1,3901.36,9272.7,18140016,15635,-1.6
1237,220522,1274.6,1.034,1.476,2.069,2.806,2.788,1.526,1.299,1.297,105.71,3.268,100.5165,1.49,104.1,3901.36,9272.7,18140016,15635,-1.6
1238,220523,1269.5,1.029,1.514,2.08,2.8763,2.861,1.515,1.299,1.297,105.71,3.28,100.5165,1.49,104.1,3973.75,9272.7,18140016,15635,-1.6
1239,220524,1267.7,1.065,1.502,1.996,2.7429,2.754,1.491,1.299,1.297,105.71,3.223,100.5165,1.49,104.1,3941.48,9272.7,18140016,15635,-1.6
1240,220525,1264.3,1.073,1.504,1.993,2.7259,2.751,1.507,1.299,1.297,105.71,3.198,100.5165,1.49,104.1,3978.73,9272.7,18140016,15635,-1.6
1241,220526,1263.3,1.055,1.496,1.975,2.7057,2.742,1.687,1.299,1.297,105.71,3.221,100.5165,1.49,104.1,4057.84,9272.7,18140016,15635,-1.6
1242,220527,1266.4,1.088,1.512,1.99,2.7242,2.743,1.758,1.299,1.297,105.71,3.209,100.5165,1.49,104.1,4158.24,9272.7,18140016,15635,-1.6
1243,220528,1266.4,1.088,1.512,1.99,2.7242,2.743,1.758,1.299,1.297,105.71,3.209,100.5165,1.49,104.1,4158.24,9272.7,18140016,15635,-1.6
1244,220529,1266.4,1.088,1.512,1.99,2.7242,2.743,1.758,1.299,1.297,105.71,3.209,100.5165,1.49,104.1,4158.24,9272.7,18140016,15635,-1.6
1245,220530,1256.9,1.08,1.4936,2.0058,2.807,2.812,1.732,1.299,1.297,105.71,3.207,100.5165,1.49,104.1,4158.24,9272.7,18140016,15635,-1.6
1246,220531,1245.8,1.067,1.566,2.053,2.8207,2.849,1.863,1.505,1.504,106.47,3.302,100.76829,1.64,102.9,4132.15,9444.7,19050055,16054,-1.6
1247,220601,1245.8,1.131,1.628,2.123,2.916,2.911,1.863,1.505,1.504,106.47,3.302,100.76829,1.64,102.9,4101.23,9444.7,19050055,16054,-1.6
1248,220602,1238.4,1.146,1.63,2.126,2.9111,2.913,1.709,1.505,1.504,106.47,3.394,100.76829,1.64,102.9,4176.82,9444.7,19050055,16054,-1.6
1249,220603,1251.2,1.185,1.656,2.162,2.9371,2.941,1.648,1.505,1.504,106.47,3.407,100.76829,1.64,102.9,4108.54,9444.7,19050055,16054,-1.6
1250,220604,1251.2,1.185,1.656,2.162,2.9371,2.941,1.648,1.505,1.504,106.47,3.407,100.76829,1.64,102.9,4108.54,9444.7,19050055,16054,-1.6
1251,220605,1251.2,1.185,1.656,2.162,2.9371,2.941,1.648,1.505,1.504,106.47,3.407,100.76829,1.64,102.9,4108.54,9444.7,19050055,16054,-1.6
1252,220606,1251.2,1.22,1.689,2.196,3.0368,3.04,1.648,1.505,1.504,106.47,3.407,100.76829,1.64,102.9,4121.43,9444.7,19050055,16054,-1.6
1253,220607,1241.1,1.256,1.744,2.206,2.9906,2.979,1.476,1.505,1.504,106.47,3.525,100.76829,1.64,102.9,4160.68,9444.7,19050055,16054,-1.6
1254,220608,1257.1,1.264,1.77,2.245,3.0355,3.027,1.558,1.505,1.504,106.47,3.477,100.76829,1.64,102.9,4115.77,9444.7,19050055,16054,-1.6
1255,220609,1255.4,1.274,1.808,2.3,3.0702,3.046,1.793,1.505,1.504,106.47,3.462,100.76829,1.64,102.9,4017.82,9444.7,19050055,16054,-1.6
1256,220610,1257.6,1.363,1.96,2.507,3.2637,3.165,1.747,1.505,1.504,106.47,3.501,100.76829,1.64,102.9,3900.86,9444.7,19050055,16054,-1.6
1257,220611,1257.6,1.363,1.96,2.507,3.2637,3.165,1.747,1.505,1.504,106.47,3.501,100.76829,1.64,102.9,3900.86,9444.7,19050055,16054,-1.6
1258,220612,1257.6,1.363,1.96,2.507,3.2637,3.165,1.747,1.505,1.504,106.47,3.501,100.76829,1.64,102.9,3900.86,9444.7,19050055,16054,-1.6
1259,220613,1266,1.554,2.164,2.799,3.482,3.362,1.739,1.505,1.504,106.47,3.69,100.76829,1.64,102.9,3749.63,9444.7,19050055,16054,-1.6
1260,220614,1286,1.795,2.396,3.052,3.6013,3.479,1.692,1.505,1.504,106.47,3.735,100.76829,1.64,102.9,3735.48,9444.7,19050055,16054,-1.6
1261,220615,1289.7,1.757,2.333,2.964,3.3734,3.292,1.66,1.505,1.504,106.47,3.838,100.76829,1.64,102.9,3789.99,9444.7,19050055,16054,-1.6
1262,220616,1291.3,1.585,2.224,2.885,3.286,3.195,1.698,1.505,1.504,106.47,3.858,100.76829,1.64,102.9,3666.77,9444.7,19050055,16054,-1.6
1263,220617,1284.1,1.593,2.229,2.857,3.3436,3.231,1.733,1.505,1.504,106.47,3.878,100.76829,1.64,102.9,3674.84,9444.7,19050055,16054,-1.6
1264,220618,1284.1,1.593,2.229,2.857,3.3436,3.231,1.733,1.505,1.504,106.47,3.878,100.76829,1.64,102.9,3674.84,9444.7,19050055,16054,-1.6
1265,220619,1284.1,1.593,2.229,2.857,3.3436,3.231,1.733,1.505,1.504,106.47,3.878,100.76829,1.64,102.9,3674.84,9444.7,19050055,16054,-1.6
1266,220620,1287.5,1.6489,2.2498,2.8733,3.3894,3.277,1.718,1.505,1.504,106.47,3.876,100.76829,1.64,102.9,3674.84,9444.7,19050055,16054,-1.6
1267,220621,1291.7,1.58,2.387,2.923,3.3651,3.279,1.715,1.505,1.504,106.47,3.867,100.76829,1.64,102.9,3764.79,9444.7,19050055,16054,-1.6
1268,220622,1290.6,1.593,2.406,2.794,3.2336,3.16,1.717,1.505,1.504,106.47,3.802,100.76829,1.64,102.9,3759.89,9444.7,19050055,16054,-1.6
1269,220623,1295.7,1.634,2.427,2.765,3.1412,3.089,1.754,1.505,1.504,106.47,3.864,100.76829,1.64,102.9,3795.73,9444.7,19050055,16054,-1.6
1270,220624,1300.7,1.687,2.486,2.83,3.1875,3.138,1.842,1.505,1.504,106.47,3.763,100.76829,1.64,102.9,3911.74,9444.7,19050055,16054,-1.6
1271,220625,1300.7,1.687,2.486,2.83,3.1875,3.138,1.842,1.505,1.504,106.47,3.763,100.76829,1.64,102.9,3911.74,9444.7,19050055,16054,-1.6
1272,220626,1300.7,1.687,2.486,2.83,3.1875,3.138,1.842,1.505,1.504,106.47,3.763,100.76829,1.64,102.9,3911.74,9444.7,19050055,16054,-1.6
1273,220627,1299.4,1.685,2.54,2.875,3.2598,3.202,1.825,1.505,1.504,106.47,3.817,100.76829,1.64,102.9,3900.11,9444.7,19050055,16054,-1.6
1274,220628,1285.6,1.78,2.544,2.877,3.2347,3.177,1.828,1.505,1.504,106.47,3.794,100.76829,1.64,102.9,3821.55,9444.7,19050055,16054,-1.6
1275,220629,1284.9,1.757,2.515,2.848,3.1395,3.087,1.808,1.505,1.504,106.47,3.79,100.76829,1.64,102.9,3818.83,9444.7,19050055,16054,-1.6
1276,220630,1292.9,1.7,2.505,2.79,3.0429,3.017,2.337,1.745,1.751,106.84,3.757,100.86853,1.82,96.7,3785.38,9525.4,25191060,16576.9,-1.6
1277,220701,1299.8,1.71,2.509,2.718,2.8842,2.889,1.723,1.745,1.751,106.84,3.614,100.86853,1.82,96.7,3825.33,9525.4,25191060,16576.9,-1.6
1278,220702,1299.8,1.71,2.509,2.718,2.8842,2.889,1.723,1.745,1.751,106.84,3.614,100.86853,1.82,96.7,3825.33,9525.4,25191060,16576.9,-1.6
1279,220703,1299.8,1.71,2.509,2.718,2.8842,2.889,1.723,1.745,1.751,106.84,3.614,100.86853,1.82,96.7,3825.33,9525.4,25191060,16576.9,-1.6
1280,220704,1294.2,1.7536,2.5533,2.7787,2.916,2.932,1.66,1.745,1.751,106.84,3.584,100.86853,1.82,96.7,3825.33,9525.4,25191060,16576.9,-1.6
1281,220705,1297.9,1.731,2.538,2.752,2.8236,2.818,1.682,1.745,1.751,106.84,3.47,100.86853,1.82,96.7,3831.39,9525.4,25191060,16576.9,-1.6
1282,220706,1298,1.885,2.585,2.789,2.9797,2.934,1.737,1.745,1.751,106.84,3.387,100.86853,1.82,96.7,3845.08,9525.4,25191060,16576.9,-1.6
1283,220707,1307.4,1.948,2.606,2.865,3.0387,3,1.741,1.745,1.751,106.84,3.398,100.86853,1.82,96.7,3902.62,9525.4,25191060,16576.9,-1.6
1284,220708,1302.7,1.963,2.642,2.944,3.1217,3.08,1.732,1.745,1.751,106.84,3.43,100.86853,1.82,96.7,3899.38,9525.4,25191060,16576.9,-1.6
